Country Name;Country Code;Region;IncomeGroup;Year;Life Expectancy World Bank;Prevelance of Undernourishment;CO2;Health Expenditure %;Education Expenditure %;Unemployment;Injuries;Communicable;NonCommunicable
Fiji;FJI;East Asia & Pacific;Upper middle income;2009;66,559;4,8;970,0000286;3,53587651;4,498479843;4,309999943;25922,25;55926,27;224453,1
Cyprus;CYP;Europe & Central Asia;High income;2008;79,071;6,4;8489,999771;6,01427698;6,722760201;3,650000095;27402,6;10652,64;225320,45
Fiji;FJI;East Asia & Pacific;Upper middle income;2008;66,477;3,9;970,0000286;3,1846714;4,25357008;4,162000179;26282,56;56877,52;225457,75
Fiji;FJI;East Asia & Pacific;Upper middle income;2010;66,655;5,6;1159,999967;3,416641;4,824359894;4,309999943;25208,96;55285,37;227552,88
Cyprus;CYP;Europe & Central Asia;High income;2009;79,245;4,7;8279,999733;6,46531582;7,205450058;5,360000134;27004,25;10665,48;228031,14
Cyprus;CYP;Europe & Central Asia;High income;2010;79,43;3;7900,000095;6,51767111;6,54279995;6,260000229;26183,58;10625,94;230258,71
Fiji;FJI;East Asia & Pacific;Upper middle income;2011;66,759;6,6;1110,000014;3,14293504;4,17305994;4,409999847;25123,61;54900,2;230895,92
Cyprus;CYP;Europe & Central Asia;High income;2011;79,621;2,5;7630,000114;6,44928503;6,538539886;7,860000134;26316,51;10607,68;232357,14
Fiji;FJI;East Asia & Pacific;Upper middle income;2012;66,859;6,5;1029,999971;3,2655499;4,722650051;4,420000076;26436,51;54322;234364,94
Fiji;FJI;East Asia & Pacific;Upper middle income;2013;66,95;6,7;1129,999995;3,20040703;3,882889986;4,327000141;25640,65;53635,1;236982,68
Fiji;FJI;East Asia & Pacific;Upper middle income;2014;67,03;6,3;1289,999962;3,3686049;4,268219948;4,289999962;25349,74;53128,92;239816,61
Cyprus;CYP;Europe & Central Asia;High income;2013;79,999;2,5;6429,999828;6,94518471;6,483779907;15,86999989;25786,82;10643,84;240745,97
Fiji;FJI;East Asia & Pacific;Upper middle income;2015;67,103;6,5;1379,999995;3,32468939;4,809319973;4,295000076;25141,57;52926,87;242828,97
Fiji;FJI;East Asia & Pacific;Upper middle income;2016;67,175;6,3;1519,999981;3,27979708;4,83589983;4,320000172;27964,9;52840,03;245474,87
Cyprus;CYP;Europe & Central Asia;High income;2014;80,178;2,5;6809,999943;6,95228958;6,440499783;16,09000015;26119,36;10884,31;246909,13
Fiji;FJI;East Asia & Pacific;Upper middle income;2017;67,252;6,2;1649,999976;3,18689561;4,651189804;4,277999878;25333,33;52109,32;247917,81
Fiji;FJI;East Asia & Pacific;Upper middle income;2018;67,341;5,5;1629,999995;3,42045617;4,835710049;4,333000183;25704,54;51002,49;250626,68
Cyprus;CYP;Europe & Central Asia;High income;2015;80,35;2,5;6849,999905;6,75352287;6,326129913;14,90999985;26397,31;11185,33;252801,19
Fiji;FJI;East Asia & Pacific;Upper middle income;2019;67,444;4,9;1629,999995;3,81607008;5,067880154;4,447999954;25210,6;50218,83;253440,03
Cyprus;CYP;Europe & Central Asia;High income;2016;80,513;2,5;7219,99979;6,62359428;6,145410061;12,94999981;26960,02;11359,66;256909,36
Kuwait;KWT;Middle East & North Africa;High income;2001;73,21;2,6;53190;3,18838811;6,585830212;0,800000012;47194,38;37550,07;260456,02
Cyprus;CYP;Europe & Central Asia;High income;2017;80,672;2,5;7360,000134;6,59893894;5,718530178;11,05000019;27693,4;11426,31;262089,83
Gabon;GAB;Sub-Saharan Africa;Upper middle income;2010;61,4;14,7;5760,000229;2,47556782;3,078089952;20,38999939;57263,44;373708,57;265041,92
Gabon;GAB;Sub-Saharan Africa;Upper middle income;2011;62,168;13,1;5780,00021;2,55771661;2,987459898;20,42900085;57449,66;364178,42;267991,11
Gabon;GAB;Sub-Saharan Africa;Upper middle income;2012;62,924;12,8;5599,999905;2,42097521;3,013400078;20,48800087;55994,03;344629,96;269178,15
Gabon;GAB;Sub-Saharan Africa;Upper middle income;2013;63,648;12,9;5789,999962;2,8408711;3,029710054;20,52099991;56756,69;324085,52;270508,53
Gabon;GAB;Sub-Saharan Africa;Upper middle income;2014;64,318;13,3;5960,000038;2,53282118;2,666670084;20,57299995;55756,16;310316,94;274643,08
Kuwait;KWT;Middle East & North Africa;High income;2002;73,28;2,5;55590,00015;3,12468719;6,551109791;1,100000024;50507,39;41220,9;276229,66
Mauritius;MUS;Sub-Saharan Africa;Upper middle income;2001;71,76585366;5,7;2570;2,96084642;3,114860058;9,140000343;31585,82;43197,63;278067,42
Gabon;GAB;Sub-Saharan Africa;Upper middle income;2015;64,913;13,9;6119,999886;2,6574378;2,991663933;20,61300087;56032,03;300422,91;280020,65
Mauritius;MUS;Sub-Saharan Africa;Upper middle income;2002;71,96585366;5,6;2609,999895;3,23190355;3,060899973;8,199999809;32139,46;42341,9;285437,6
Gabon;GAB;Sub-Saharan Africa;Upper middle income;2016;65,418;15,1;6420,000076;3,10769749;2,662058353;20,66900063;57809,46;289887,42;285760,09
Mauritius;MUS;Sub-Saharan Africa;Upper middle income;2003;72,11707317;5,4;2750;3,22486687;4,415830135;8,248999596;31165,35;40914,65;290498,46
Gabon;GAB;Sub-Saharan Africa;Upper middle income;2017;65,839;16,1;5329,999924;2,78068829;3,32681179;20,72100067;56809,98;279516,87;291836,09
Mauritius;MUS;Sub-Saharan Africa;Upper middle income;2004;72,26585366;5,2;2769,999981;3,36119127;4,31306982;8,340000153;31357,68;40640,89;292200,2
Gabon;GAB;Sub-Saharan Africa;Upper middle income;2018;66,187;17;5119,999886;2,74500299;2,933458805;20,74900055;57056,05;269657,43;297537,37
Trinidad and Tobago;TTO;Latin America & Caribbean;High income;2002;69,903;10,5;12680,00031;4,72302485;3,543009996;10,39000034;48619,64;76235,34;298030,88
Mauritius;MUS;Sub-Saharan Africa;Upper middle income;2005;72,43219512;5,1;2960,000038;3,56529307;4,078199863;9,520000458;31439,56;40069,93;298252,99
Kuwait;KWT;Middle East & North Africa;High income;2004;73,439;2,5;61909,99985;2,35702443;5,535069942;1,700000048;56006,06;43518,93;298499
Trinidad and Tobago;TTO;Latin America & Caribbean;High income;2001;69,65;10;11620;4,0346489;3,065289974;10,88000011;48363,16;79780,48;299839,38
Mauritius;MUS;Sub-Saharan Africa;Upper middle income;2006;72,43219512;5;3299,999952;3,65428853;3,697510004;9,039999962;31925,42;39705,43;301303,77
Mauritius;MUS;Sub-Saharan Africa;Upper middle income;2007;72,57073171;5,2;3400,000095;3,57065129;3,185400009;8,479999542;31741,94;40538,69;302218,49
Gabon;GAB;Sub-Saharan Africa;Upper middle income;2019;66,467;16,6;5250;2,76836205;2,732324123;20,74200058;57444,84;262574,39;303091,09
Trinidad and Tobago;TTO;Latin America & Caribbean;High income;2003;70,164;11,1;15449,99981;4,18767166;3,136600018;10,47999954;52987,32;71816,48;306623,83
Namibia;NAM;Sub-Saharan Africa;Upper middle income;2001;51,399;13,5;2460;9,53211975;6,888869762;20,79599953;99918,92;901324,95;308421,3
Mauritius;MUS;Sub-Saharan Africa;Upper middle income;2008;72,57073171;5;3470,000029;3,99199653;3,063070059;7,170000076;31836,82;39388,22;310640,7
Trinidad and Tobago;TTO;Latin America & Caribbean;High income;2012;72,382;6,7;21520,00046;4,87719965;4,54982996;3,720000029;55815,09;49592,14;312705,65
Trinidad and Tobago;TTO;Latin America & Caribbean;High income;2011;72,17;7,2;22260,00023;4,72197914;4,296020031;3,430000067;59140,82;50196,49;314475,4
Kuwait;KWT;Middle East & North Africa;High income;2005;73,538;2,5;69910,00366;2,01313829;4,738339901;1,495000005;58251,14;45014,32;315360,34
Mauritius;MUS;Sub-Saharan Africa;Upper middle income;2010;72,96731707;4,3;3660,000086;4,57982111;3,551470041;7,650000095;31785;38312,06;316424,1
Mauritius;MUS;Sub-Saharan Africa;Upper middle income;2011;73,26682927;4,5;3640,000105;4,3078289;3,332070112;7,449999809;31829,07;38303,73;316519,8
Namibia;NAM;Sub-Saharan Africa;Upper middle income;2002;50,862;14,5;2130,000114;9,73386574;6,742330074;21,22699928;105022,58;943998,17;316627,17
Mauritius;MUS;Sub-Saharan Africa;Upper middle income;2009;72,88243902;4,7;3420,000076;4,2265029;3,047310114;7,260000229;32103,02;37951,48;316900,09
Mauritius;MUS;Sub-Saharan Africa;Upper middle income;2013;74,01707317;5,2;3819,999933;4,68303633;3,61578989;7,320000172;30900,62;39509,26;318292,56
Namibia;NAM;Sub-Saharan Africa;Upper middle income;2006;51,609;20,1;2529,999971;10,13995361;6,031710148;22,1439991;100542,65;867437,81;318455,49
Mauritius;MUS;Sub-Saharan Africa;Upper middle income;2012;73,86341463;4,9;3730,000019;4,27675056;3,418200016;7,46999979;30661,29;39428,52;319023,31
Namibia;NAM;Sub-Saharan Africa;Upper middle income;2008;53,817;27,6;2950,000048;9,91801167;6,403429985;22,18600082;101683,96;702638,11;319355,74
Namibia;NAM;Sub-Saharan Africa;Upper middle income;2003;50,589;15,7;2269,999981;9,87848473;6,137139797;21,71800041;104940,81;982282,45;320163,94
Trinidad and Tobago;TTO;Latin America & Caribbean;High income;2013;72,582;6,6;22209,99908;5,02981281;5,118800163;2,680000067;55156,17;49653,78;321121,88
Botswana;BWA;Sub-Saharan Africa;Upper middle income;2005;52,13;22,6;4280,00021;5,02535105;10,67858982;19,81399918;113190,38;1039433,38;322603,05
Namibia;NAM;Sub-Saharan Africa;Upper middle income;2010;56,665;28,8;3130,000114;9,72781372;8,243300438;22,12000084;99222,03;644030,53;325810,33
Mauritius;MUS;Sub-Saharan Africa;Upper middle income;2014;74,19439024;5,3;3950,000048;5,49399614;4,916950226;7,46999979;30226,7;40124,47;325883,23
Botswana;BWA;Sub-Saharan Africa;Upper middle income;2007;54,983;22,2;4320,000172;5,33311653;8,851490021;17,20499992;114634,51;885568,73;326119,78
Trinidad and Tobago;TTO;Latin America & Caribbean;High income;2014;72,768;6,6;22040,00092;5,20177984;5,331940174;2,480000019;54036,11;49118,9;328971,08
Mauritius;MUS;Sub-Saharan Africa;Upper middle income;2015;74,35317073;5,6;3960,000038;5,6999588;4,886670113;7,409999847;30757,48;38611,04;331007,95
Kuwait;KWT;Middle East & North Africa;High income;2006;73,66;2,5;72430,00031;1,82130992;3,759979963;1,299999952;60969,14;47103,68;333792,21
Trinidad and Tobago;TTO;Latin America & Caribbean;High income;2015;72,941;6,8;21329,99992;6,07862949;3,387208223;2,430000067;52815,78;48408,34;336228,88
Mauritius;MUS;Sub-Saharan Africa;Upper middle income;2016;74,39487805;5,8;4039,999962;5,70678568;5,013599873;6,809999943;30368,54;39577,87;336756,96
Oman;OMN;Middle East & North Africa;High income;2001;72,58;12,3;28030;3,08315206;4,020319939;4,125;134320,24;87948,26;336892,06
Namibia;NAM;Sub-Saharan Africa;Upper middle income;2013;60,513;22,2;3789,999962;9,06448746;8,609332085;19,03000069;99407,34;555838,2;338641,31
Oman;OMN;Middle East & North Africa;High income;2004;73,851;10,1;31260,00023;2,97564673;4,02835989;4,184000015;132581,53;75793,67;338664,44
Oman;OMN;Middle East & North Africa;High income;2005;74,23;9,6;31010,00023;2,5871408;3,517210007;4,181000233;128258,01;72765,89;340740,35
Botswana;BWA;Sub-Saharan Africa;Upper middle income;2009;58,447;21,9;4190,000057;6,5250082;9,632920265;16,17000008;115999,75;770227,5;341342,31
Mauritius;MUS;Sub-Saharan Africa;Upper middle income;2017;74,51463415;6;4170,000076;5,80943251;5,02312994;6,75;30743,78;38401,49;343050,3
Oman;OMN;Middle East & North Africa;High income;2002;73,022;11,3;29969,99931;3,18044019;4,325069904;4,204999924;139843,29;83906,14;344674,93
Trinidad and Tobago;TTO;Latin America & Caribbean;High income;2016;73,1;6,8;18309,99947;6,83270836;3,953912735;3,210000038;52245,44;47728,74;345368,56
Oman;OMN;Middle East & North Africa;High income;2003;73,447;11;31700,00076;3,17294717;3,896990061;4,230999947;139131,28;80119,82;345476,72
Namibia;NAM;Sub-Saharan Africa;Upper middle income;2014;61,425;21,5;3950,000048;8,40890884;9,577854156;18,52000046;99499,58;561571,16;346743,52
Kuwait;KWT;Middle East & North Africa;High income;2007;73,807;2,5;70599,99847;1,92673659;2,579999924;1,5;61729,44;49290,34;349243,87
Mauritius;MUS;Sub-Saharan Africa;Upper middle income;2018;74,41634146;6;4130,000114;5,86705875;4,834589958;6,429999828;30212,24;37465,23;350359,44
Trinidad and Tobago;TTO;Latin America & Caribbean;High income;2017;73,245;6,9;18250;6,99457884;3,575496912;3,275000095;51684,72;47040,58;352172,25
Namibia;NAM;Sub-Saharan Africa;Upper middle income;2015;62,119;21;4199,999809;9,98109627;9,850768089;20,9109993;100473,94;557023;354543,67
Mauritius;MUS;Sub-Saharan Africa;Upper middle income;2019;74,23585366;7,2;4170,000076;6,19943714;4,719299793;6,329999924;29876,03;36780,42;355910,13
Oman;OMN;Middle East & North Africa;High income;2006;74,577;9,6;39189,99863;2,31092191;3,859339952;4,153999805;134244,39;73707,82;356546,08
Trinidad and Tobago;TTO;Latin America & Caribbean;High income;2018;73,38;7;17780,00069;6,70954943;3,304037809;3,336999893;51150,6;46304,1;358625,99
Lesotho;LSO;Sub-Saharan Africa;Lower middle income;2001;46,197;20;400;7,27745914;9,365050316;34,63499832;129978;1373764,09;360118,16
Namibia;NAM;Sub-Saharan Africa;Upper middle income;2016;62,625;20,2;4130,000114;9,3223238;10,63879585;23,35000038;100873,94;549512,29;361780,92
Trinidad and Tobago;TTO;Latin America & Caribbean;High income;2019;73,507;7,3;17190,00053;7,02007389;3,698091507;3,421999931;50691,71;45583,65;365108,41
Namibia;NAM;Sub-Saharan Africa;Upper middle income;2017;63,021;19,9;4269,999981;8,72573948;9,708672523;21,63899994;101159,77;537805,1;368491,59
Lesotho;LSO;Sub-Saharan Africa;Lower middle income;2002;44,898;18,5;409,9999964;6,74524212;10,10044956;33,86000061;136056,06;1447980,8;370767,07
Namibia;NAM;Sub-Saharan Africa;Upper middle income;2018;63,373;20;4230,000019;8,31428051;8,881122589;19,87999916;102153,69;509671,41;376134,42
Kuwait;KWT;Middle East & North Africa;High income;2008;73,976;2,5;75839,99634;1,92400312;2,769999981;1,75;66077,01;53665,99;380201,3
Namibia;NAM;Sub-Saharan Africa;Upper middle income;2019;63,708;18,9;4219,99979;8,49700546;8,927026749;19,98800087;101189,7;495609,33;382303,1
Lesotho;LSO;Sub-Saharan Africa;Lower middle income;2003;43,845;16,8;409,9999964;6,04550838;13,21957016;32,95500183;141656,85;1519004,23;382575,7
Estonia;EST;Europe & Central Asia;High income;2015;77,5902439;2,5;15539,99996;6,34629202;5,144189835;6,190000057;44831,21;18685,71;386097,76
Estonia;EST;Europe & Central Asia;High income;2013;77,14146341;2,5;19319,99969;5,97791481;4,843880177;8,630000114;48177,8;19316,26;389546,13
Lesotho;LSO;Sub-Saharan Africa;Lower middle income;2004;43,083;15,3;430,0000072;6,05738878;11,10900974;32,17599869;146952,14;1575203,08;391376,82
Kuwait;KWT;Middle East & North Africa;High income;2009;74,162;2,5;77650,00153;2,70638752;3,579999924;1,639999986;67220,03;58481,36;392082,73
Estonia;EST;Europe & Central Asia;High income;2016;77,64146341;2,5;15989,99977;6,42956781;5,15763998;6,760000229;44527,39;18520,08;392396,89
Estonia;EST;Europe & Central Asia;High income;2017;78,09268293;2,5;16709,99908;6,59183788;4,961319923;5,760000229;45156,52;18159,77;392883,17
Estonia;EST;Europe & Central Asia;High income;2014;77,03414634;2,5;17940,00053;6,08077621;4,394330025;7,349999905;47137,01;19176,07;393340,21
Estonia;EST;Europe & Central Asia;High income;2018;78,24390244;2,5;15319,99969;6,68642807;5,26320982;5,369999886;45313,44;17849,5;393384,16
Oman;OMN;Middle East & North Africa;High income;2009;75,44;8,6;43590,00015;2,8300879;4,187739849;4,051000118;147126,52;82167,5;393948,88
Mauritania;MRT;Sub-Saharan Africa;Lower middle income;2001;60,788;8,3;1400;3,57184672;2,106839895;9,828000069;104174,18;952086,34;394271,32
Kuwait;KWT;Middle East & North Africa;High income;2010;74,358;2,5;80720,00122;2,67879915;3,569999933;1,820000052;61536,43;57066,9;394507,09
Botswana;BWA;Sub-Saharan Africa;Upper middle income;2015;67,338;19,6;6949,999809;5,72629929;7,806508541;20,57099915;117803,11;609513,32;394811,75
Lesotho;LSO;Sub-Saharan Africa;Lower middle income;2005;42,658;13,7;430,0000072;5,44926691;12,07966042;31,30999947;150238,58;1587788,28;397447,7
Estonia;EST;Europe & Central Asia;High income;2010;75,42926829;2,5;19000;6,27124023;5,517789841;16,70999908;54940,36;20308,76;398004,87
Estonia;EST;Europe & Central Asia;High income;2012;76,32682927;2,5;16889,99939;5,79034519;4,717720032;10,02000046;52793,3;19851,54;399489,03
Mauritania;MRT;Sub-Saharan Africa;Lower middle income;2002;60,892;7,9;1549,999952;4,00226164;2,277149916;9,819999695;105279,52;939459,91;399696,77
Lesotho;LSO;Sub-Saharan Africa;Lower middle income;2006;42,595;12,8;430,0000072;6,11966419;11,27128029;30,46199989;152329,04;1552646,71;400777,15
Estonia;EST;Europe & Central Asia;High income;2011;76,22926829;2,5;18170,00008;5,7667613;5,014490128;12,32999992;54035,18;20445,82;401057,25
Mauritania;MRT;Sub-Saharan Africa;Lower middle income;2003;61,018;8,3;1480,000019;4,03255796;2,365010023;9,788999557;103176,16;935953,5;401128,2
Botswana;BWA;Sub-Saharan Africa;Upper middle income;2016;68,178;20,1;6630,000114;5,56052208;7,974824905;21,02899933;116807,64;594402,72;401807,52
Kuwait;KWT;Middle East & North Africa;High income;2011;74,55;2,5;83290,00092;2,33303523;3,420000076;2,038000107;61220,57;57053,23;405847,34
Mauritania;MRT;Sub-Saharan Africa;Lower middle income;2004;61,17;8,5;1639,999986;3,70430946;1,950799942;9,81099987;101159,87;921169,95;408811,2
Lesotho;LSO;Sub-Saharan Africa;Lower middle income;2008;43,384;12,3;460,0000083;7,70154142;12,32952023;28,76000023;158249,14;1360606,55;409964,07
Botswana;BWA;Sub-Saharan Africa;Upper middle income;2017;68,812;21,3;7329,999924;6,13453388;7,299754143;21,56599998;117980,88;589850,77;412633,19
Estonia;EST;Europe & Central Asia;High income;2009;74,82439024;2,5;15050,00019;6,51218891;5,960050106;13,55000019;60903,87;21706,49;416769,23
Lesotho;LSO;Sub-Saharan Africa;Lower middle income;2011;46,207;12;569,9999928;9,56151676;8,165100098;26,24399948;166606,46;1215897,94;423405,45
Botswana;BWA;Sub-Saharan Africa;Upper middle income;2018;69,275;21,5;7309,999943;5,96867228;6,721307278;22,07099915;118972,88;581464,01;423588,59
Mauritania;MRT;Sub-Saharan Africa;Lower middle income;2006;61,552;8,8;1730,000019;2,70253325;1,958510041;9,732000351;107522,57;866695,78;427071,51
Kuwait;KWT;Middle East & North Africa;High income;2012;74,728;2,5;85309,99756;2,33311439;3,75;2,319999933;64303,48;58836,97;427768,97
Estonia;EST;Europe & Central Asia;High income;2008;73,77073171;2,5;18399,99962;5,71032381;5,484039783;5,449999809;66575,49;22466,14;427784,42
Lesotho;LSO;Sub-Saharan Africa;Lower middle income;2012;47,416;14,8;620,0000048;9,25281525;7,666059971;25,36899948;168314,52;1241929,83;432016,17
Botswana;BWA;Sub-Saharan Africa;Upper middle income;2019;69,592;22,1;7250;6,04836559;6,914368629;22,61000061;118812,92;570962,71;433926,1
Panama;PAN;Latin America & Caribbean;High income;2001;75,233;24,5;6220;6,8341074;4,105879784;3,816999912;97752,13;154316,58;436296,46
Lesotho;LSO;Sub-Saharan Africa;Lower middle income;2013;48,663;19,3;610,0000143;9,5466814;7,29226017;24,57999992;168863,73;1252935,18;439624,29
Lesotho;LSO;Sub-Saharan Africa;Lower middle income;2014;49,891;26,1;610,0000143;9,17449284;7,198599815;24,22100067;170333,19;1255235,49;445592,04
Lesotho;LSO;Sub-Saharan Africa;Lower middle income;2017;52,947;29,5;699,9999881;10,08778667;8,156889915;23,20000076;168813,85;1074969,92;445954,55
Estonia;EST;Europe & Central Asia;High income;2005;72,56829268;2,5;17229,99954;5,05801439;4,810269833;8,029999733;80311,4;25099,05;446760,95
Lesotho;LSO;Sub-Saharan Africa;Lower middle income;2016;52,059;32;689,9999976;8,75972462;7,760749817;23,47500038;169438,9;1145360,63;446822,92
Kuwait;KWT;Middle East & North Africa;High income;2013;74,885;2,5;87360,00061;2,48789287;3,880000114;2,622999907;65722,19;61569;446826,18
